LOC_NAME,SAMPLE_DATE,SAMPLEDATE,TASK_CODE,CHEMICAL_NAME,ORGANIC_YN,REPORT_RESULT_TEXT,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,X_COORD,Y_COORD
W-085,4/16/2024,16 Apr 2024,2024-Q2-GW,Temperature,,19.85,19.85,degC,2025107.68,745079.71
W-086,4/16/2024,16 Apr 2024,2024-Q2-GW,Temperature,,19.26,19.26,degC,2025100.8,745082.29
W-103,4/16/2024,16 Apr 2024,2024-Q2-GW,Temperature,,19.12,19.12,degC,2024483.13,744466.69
W-016,4/16/2024,16 Apr 2024,2024-Q2-GW,Temperature,,18.12,18.12,degC,2024060.26,744602.32
W-023R,4/16/2024,16 Apr 2024,2024-Q2-GW,Temperature,,17.87,17.87,degC,2024851.26,744674.74
W-067,4/16/2024,16 Apr 2024,2024-Q2-GW,Temperature,,18.49,18.49,degC,2024485.79,744459.59
W-097,4/16/2024,16 Apr 2024,2024-Q2-GW,Temperature,,17.19,17.19,degC,2024547.76,744244.05
W-105,4/17/2024,17 Apr 2024,2024-Q2-GW,Temperature,,17.69,17.69,degC,2024138,743843.47
W-125,4/17/2024,17 Apr 2024,2024-Q2-GW,Temperature,,17.24,17.24,degC,2024142.28,743837.31
W-027,4/17/2024,17 Apr 2024,2024-Q2-GW,Temperature,,18.14,18.14,degC,2023708.23,744383.9
W-003A,4/17/2024,17 Apr 2024,2024-Q2-GW,Temperature,,18.78,18.78,degC,2023926.29,744340.23
W-004R,4/17/2024,17 Apr 2024,2024-Q2-GW,Temperature,,17.77,17.77,degC,2023932.04,744339.08
W-092,4/17/2024,17 Apr 2024,2024-Q2-GW,Temperature,,19.21,19.21,degC,2023714.92,744382.47
W-126,4/17/2024,17 Apr 2024,2024-Q2-GW,Temperature,,19.96,19.96,degC,2024650.41,743747.34
W-096,4/17/2024,17 Apr 2024,2024-Q2-GW,Temperature,,19.54,19.54,degC,2024643.81,743746.78
W-104,4/18/2024,18 Apr 2024,2024-Q2-GW,Temperature,,16.85,16.85,degC,2024875.51,744154.72
W-111,4/18/2024,18 Apr 2024,2024-Q2-GW,Temperature,,18.46,18.46,degC,2022564.93,744378.27
W-112,4/18/2024,18 Apr 2024,2024-Q2-GW,Temperature,,18.91,18.91,degC,2022027.51,744101.62
W-124,4/18/2024,18 Apr 2024,2024-Q2-GW,Temperature,,19.18,19.18,degC,2024882.9,744153.42
W-069,4/16/2024,16 Apr 2024,2024-Q2-GW,Odor,,None,,None,2026064.29,745726.92
W-070,4/16/2024,16 Apr 2024,2024-Q2-GW,Odor,,None,,None,2026062.87,745719.22
W-071,4/16/2024,16 Apr 2024,2024-Q2-GW,Odor,,None,,None,2026052.33,745716.65
W-085,4/16/2024,16 Apr 2024,2024-Q2-GW,Odor,,None,,None,2025107.68,745079.71
W-086,4/16/2024,16 Apr 2024,2024-Q2-GW,Odor,,None,,None,2025100.8,745082.29
W-103,4/16/2024,16 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024483.13,744466.69
W-016,4/16/2024,16 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024060.26,744602.32
W-023R,4/16/2024,16 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024851.26,744674.74
W-067,4/16/2024,16 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024485.79,744459.59
W-097,4/16/2024,16 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024547.76,744244.05
W-105,4/17/2024,17 Apr 2024,2024-Q2-GW,Odor,,Noe,,None,2024138,743843.47
W-125,4/17/2024,17 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024142.28,743837.31
W-027,4/17/2024,17 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023708.23,744383.9
W-003A,4/17/2024,17 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023926.29,744340.23
W-004R,4/17/2024,17 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023932.04,744339.08
W-092,4/17/2024,17 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023714.92,744382.47
W-126,4/17/2024,17 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024650.41,743747.34
W-096,4/17/2024,17 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024643.81,743746.78
W-104,4/18/2024,18 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024875.51,744154.72
W-111,4/18/2024,18 Apr 2024,2024-Q2-GW,Odor,,None,,None,2022564.93,744378.27
W-112,4/18/2024,18 Apr 2024,2024-Q2-GW,Odor,,None,,None,2022027.51,744101.62
W-124,4/18/2024,18 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024882.9,744153.42
W-094,4/18/2024,18 Apr 2024,2024-Q2-GW,Odor,,None,,None,2021983.56,744728.03
W-108,4/18/2024,18 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023295.23,743611.35
W-109,4/18/2024,18 Apr 2024,2024-Q2-GW,Odor,,None,,None,2022981.06,743731.82
W-020,4/18/2024,18 Apr 2024,2024-Q2-GW,Odor,,None,,None,2022975.38,743739.63
W-025,4/18/2024,18 Apr 2024,2024-Q2-GW,Odor,,None,,None,2022728.99,742114.33
W-095,4/19/2024,19 Apr 2024,2024-Q2-GW,Odor,,None,,None,2022553.46,744375.66
W-107,4/19/2024,19 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023252.18,744034.11
W-110,4/19/2024,19 Apr 2024,2024-Q2-GW,Odor,,None,,None,2022508.26,744051.95
W-059,4/9/2024,09 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024165.88,745219.37
W-077,4/9/2024,09 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024346.11,745158.93
W-120,4/10/2024,10 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024014.35,745967.14
W-121,4/10/2024,10 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024008.09,745966.73
W-039,4/10/2024,10 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023656.67,745587.41
W-043,4/10/2024,10 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023600.12,745904.31
W-065,4/10/2024,10 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024027.45,745693.7
W-066,4/10/2024,10 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024027.17,745687.82
W-061,4/10/2024,10 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023288.26,745829.26
W-119,4/11/2024,11 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023805.69,746515.76
W-068,4/11/2024,11 Apr 2024,2024-Q2-GW,Odor,,None,,None,2022496.22,745329.25
W-088,4/11/2024,11 Apr 2024,2024-Q2-GW,Odor,,None,,None,2022883.96,746574.77
W-089,4/11/2024,11 Apr 2024,2024-Q2-GW,Odor,,None,,None,2022888.25,746583.34
W-091,4/11/2024,11 Apr 2024,2024-Q2-GW,Odor,,None,,None,2022016.77,745976.36
W-033,4/11/2024,11 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023548.66,745402.99
W-041R,4/11/2024,11 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023252.59,745372.89
W-044,4/11/2024,11 Apr 2024,2024-Q2-GW,Odor,,None,,None,2022950.11,745579.89
W-062,4/11/2024,11 Apr 2024,2024-Q2-GW,Odor,,None,,None,2022726.08,745485.46
W-100,4/12/2024,12 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023636.36,745126.22
W-019B,4/12/2024,12 Apr 2024,2024-Q2-GW,Odor,,None,,None,2022552.95,746172.68
W-046,4/12/2024,12 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023494.46,745154.59
W-090,4/12/2024,12 Apr 2024,2024-Q2-GW,Odor,,None,,None,2022011.55,745981.12
W-099,4/12/2024,12 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023640.54,745123.51
W-118,4/12/2024,12 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023241.08,746437.24
W-026,4/12/2024,12 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023417.69,744855.29
W-060,4/12/2024,12 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023286.81,745835.58
W-002R,4/12/2024,12 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023458.22,745325.15
W-106,4/15/2024,15 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023371.32,744431.55
W-014,4/15/2024,15 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024478.65,744603.2
W-015,4/15/2024,15 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023716.79,744663.42
W-047,4/15/2024,15 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023515.87,744633.77
W-064,4/15/2024,15 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023511.33,744643.8
W-042,4/15/2024,15 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023203.32,745072.35
W-048,4/15/2024,15 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023290.44,744913.22
W-049,4/15/2024,15 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023192.63,745073.23
W-063,4/15/2024,15 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023019.42,745098.13
W-098,4/15/2024,15 Apr 2024,2024-Q2-GW,Odor,,None,,None,2022894.54,745190.42
W-024,4/16/2024,16 Apr 2024,2024-Q2-GW,Odor,,None,,None,2027344.76,746742.56
W-079,4/3/2024,03 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024450.27,745200.4
W-011,4/3/2024,03 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023914.56,744743.05
W-032,4/3/2024,03 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023919.81,744742.1
W-006,4/4/2024,04 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024109.62,744963.29
W-028,4/4/2024,04 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024317.41,745121.78
W-022,4/4/2024,04 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024116.4,744960.92
W-073,4/4/2024,04 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024166.25,745339.31
W-076,4/4/2024,04 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024223.52,745181.19
W-029,4/4/2024,04 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024101.64,745182.77
W-038,4/4/2024,04 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024192.97,745250.31
W-057,4/4/2024,04 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024190.79,745307.43
W-058,4/4/2024,04 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024176.33,745254.09
W-102,4/5/2024,05 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024124.44,745090.12
W-018R,4/5/2024,05 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023939.25,745012.69
W-030,4/5/2024,05 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024150.84,745095.16
W-075,4/5/2024,05 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024064.76,745317.23
W-037,4/5/2024,05 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024230.73,745407.39
W-051,4/5/2024,05 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024270.83,745583.86
W-054,4/5/2024,05 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024229.98,745442.55
W-072,4/5/2024,05 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024162.69,745450.25
W-122,4/8/2024,08 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024559.81,746087.76
W-035,4/8/2024,08 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024227.93,745716.7
W-036,4/8/2024,08 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024573.17,746084.83
W-074,4/8/2024,08 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024067.17,745325.13
W-087,4/8/2024,08 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024385.81,745952.76
W-017,4/8/2024,08 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023785.38,745055.22
W-045,4/8/2024,08 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024296.1,745644.03
W-093,4/8/2024,08 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024346.84,745162.26
W-001R,4/8/2024,08 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024255.52,745689.84
W-113,4/9/2024,09 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024004.27,746811.2
W-114,4/9/2024,09 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024001.48,746806.04
W-117,4/9/2024,09 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023237.7,746432.66
W-040,4/9/2024,09 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024112.48,745646.53
W-050,4/9/2024,09 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024107.4,745637.22
W-115,4/9/2024,09 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023435.8,746784.3
W-116,4/9/2024,09 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023433.25,746778.95
W-055,4/9/2024,09 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024214,745397.65
W-056,4/9/2024,09 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024203.75,745351.31
W-080,4/2/2024,02 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024414.69,745024.39
W-082,4/2/2024,02 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024594.17,744895.93
W-083,4/2/2024,02 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024667.49,744975.06
W-084,4/2/2024,02 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024721.5,745177.25
W-010,4/2/2024,02 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023659.9,744897.85
W-052,4/2/2024,02 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024260.17,745542.36
W-053,4/2/2024,02 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024247.56,745496
W-007A,4/2/2024,02 Apr 2024,2024-Q2-GW,Odor,,None,,None,2023872.22,744907.43
W-123,4/3/2024,03 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024283.69,744647.8
W-013R,4/3/2024,03 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024279.25,744648.71
W-081,4/3/2024,03 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024469.85,744938.6
W-078,4/3/2024,03 Apr 2024,2024-Q2-GW,Odor,,None,,None,2024371.03,745117.75
W-094,4/18/2024,18 Apr 2024,2024-Q2-GW,Temperature,,18.45,18.45,degC,2021983.56,744728.03
W-108,4/18/2024,18 Apr 2024,2024-Q2-GW,Temperature,,17.24,17.24,degC,2023295.23,743611.35
W-109,4/18/2024,18 Apr 2024,2024-Q2-GW,Temperature,,17.89,17.89,degC,2022981.06,743731.82
W-020,4/18/2024,18 Apr 2024,2024-Q2-GW,Temperature,,17.40,17.4,degC,2022975.38,743739.63
W-025,4/18/2024,18 Apr 2024,2024-Q2-GW,Temperature,,18.51,18.51,degC,2022728.99,742114.33
W-095,4/19/2024,19 Apr 2024,2024-Q2-GW,Temperature,,17.18,17.18,degC,2022553.46,744375.66
W-107,4/19/2024,19 Apr 2024,2024-Q2-GW,Temperature,,17.20,17.2,degC,2023252.18,744034.11
W-117,4/9/2024,09 Apr 2024,2024-Q2-GW,Temperature,,17.94,17.94,degC,2023237.7,746432.66
W-040,4/9/2024,09 Apr 2024,2024-Q2-GW,Temperature,,16.91,16.91,degC,2024112.48,745646.53
W-050,4/9/2024,09 Apr 2024,2024-Q2-GW,Temperature,,19.17,19.17,degC,2024107.4,745637.22
W-115,4/9/2024,09 Apr 2024,2024-Q2-GW,Temperature,,17.22,17.22,degC,2023435.8,746784.3
W-116,4/9/2024,09 Apr 2024,2024-Q2-GW,Temperature,,16.80,16.8,degC,2023433.25,746778.95
W-055,4/9/2024,09 Apr 2024,2024-Q2-GW,Temperature,,19.26,19.26,degC,2024214,745397.65
W-056,4/9/2024,09 Apr 2024,2024-Q2-GW,Temperature,,19.43,19.43,degC,2024203.75,745351.31
W-059,4/9/2024,09 Apr 2024,2024-Q2-GW,Temperature,,19.08,19.08,degC,2024165.88,745219.37
W-077,4/9/2024,09 Apr 2024,2024-Q2-GW,Temperature,,18.71,18.71,degC,2024346.11,745158.93
W-120,4/10/2024,10 Apr 2024,2024-Q2-GW,Temperature,,20.58,20.58,degC,2024014.35,745967.14
W-121,4/10/2024,10 Apr 2024,2024-Q2-GW,Temperature,,19.62,19.62,degC,2024008.09,745966.73
W-039,4/10/2024,10 Apr 2024,2024-Q2-GW,Temperature,,20.89,20.89,degC,2023656.67,745587.41
W-043,4/10/2024,10 Apr 2024,2024-Q2-GW,Temperature,,19.30,19.3,degC,2023600.12,745904.31
W-065,4/10/2024,10 Apr 2024,2024-Q2-GW,Temperature,,19.52,19.52,degC,2024027.45,745693.7
W-066,4/10/2024,10 Apr 2024,2024-Q2-GW,Temperature,,18.88,18.88,degC,2024027.17,745687.82
W-061,4/10/2024,10 Apr 2024,2024-Q2-GW,Temperature,,17.63,17.63,degC,2023288.26,745829.26
W-119,4/11/2024,11 Apr 2024,2024-Q2-GW,Temperature,,18.32,18.32,degC,2023805.69,746515.76
W-068,4/11/2024,11 Apr 2024,2024-Q2-GW,Temperature,,18.00,18,degC,2022496.22,745329.25
W-088,4/11/2024,11 Apr 2024,2024-Q2-GW,Temperature,,18.97,18.97,degC,2022883.96,746574.77
W-089,4/11/2024,11 Apr 2024,2024-Q2-GW,Temperature,,18.39,18.39,degC,2022888.25,746583.34
W-091,4/11/2024,11 Apr 2024,2024-Q2-GW,Temperature,,18.93,18.93,degC,2022016.77,745976.36
W-033,4/11/2024,11 Apr 2024,2024-Q2-GW,Temperature,,17.81,17.81,degC,2023548.66,745402.99
W-041R,4/11/2024,11 Apr 2024,2024-Q2-GW,Temperature,,17.84,17.84,degC,2023252.59,745372.89
W-044,4/11/2024,11 Apr 2024,2024-Q2-GW,Temperature,,17.18,17.18,degC,2022950.11,745579.89
W-062,4/11/2024,11 Apr 2024,2024-Q2-GW,Temperature,,18.06,18.06,degC,2022726.08,745485.46
W-100,4/12/2024,12 Apr 2024,2024-Q2-GW,Temperature,,18.64,18.64,degC,2023636.36,745126.22
W-019B,4/12/2024,12 Apr 2024,2024-Q2-GW,Temperature,,17.92,17.92,degC,2022552.95,746172.68
W-046,4/12/2024,12 Apr 2024,2024-Q2-GW,Temperature,,17.90,17.9,degC,2023494.46,745154.59
W-090,4/12/2024,12 Apr 2024,2024-Q2-GW,Temperature,,16.63,16.63,degC,2022011.55,745981.12
W-099,4/12/2024,12 Apr 2024,2024-Q2-GW,Temperature,,19.36,19.36,degC,2023640.54,745123.51
W-118,4/12/2024,12 Apr 2024,2024-Q2-GW,Temperature,,18.50,18.5,degC,2023241.08,746437.24
W-026,4/12/2024,12 Apr 2024,2024-Q2-GW,Temperature,,18.48,18.48,degC,2023417.69,744855.29
W-060,4/12/2024,12 Apr 2024,2024-Q2-GW,Temperature,,18.00,18,degC,2023286.81,745835.58
W-002R,4/12/2024,12 Apr 2024,2024-Q2-GW,Temperature,,17.77,17.77,degC,2023458.22,745325.15
W-106,4/15/2024,15 Apr 2024,2024-Q2-GW,Temperature,,18.93,18.93,degC,2023371.32,744431.55
W-014,4/15/2024,15 Apr 2024,2024-Q2-GW,Temperature,,20.15,20.15,degC,2024478.65,744603.2
W-015,4/15/2024,15 Apr 2024,2024-Q2-GW,Temperature,,19.79,19.79,degC,2023716.79,744663.42
W-053,4/2/2024,02 Apr 2024,2024-Q2-GW,Temperature,,20.20,20.2,degC,2024247.56,745496
W-007A,4/2/2024,02 Apr 2024,2024-Q2-GW,Temperature,,18.39,18.39,degC,2023872.22,744907.43
W-123,4/3/2024,03 Apr 2024,2024-Q2-GW,Temperature,,20.89,20.89,degC,2024283.69,744647.8
W-013R,4/3/2024,03 Apr 2024,2024-Q2-GW,Temperature,,19.95,19.95,degC,2024279.25,744648.71
W-081,4/3/2024,03 Apr 2024,2024-Q2-GW,Temperature,,19.91,19.91,degC,2024469.85,744938.6
W-078,4/3/2024,03 Apr 2024,2024-Q2-GW,Temperature,,20.94,20.94,degC,2024371.03,745117.75
W-079,4/3/2024,03 Apr 2024,2024-Q2-GW,Temperature,,21.12,21.12,degC,2024450.27,745200.4
W-011,4/3/2024,03 Apr 2024,2024-Q2-GW,Temperature,,21.03,21.03,degC,2023914.56,744743.05
W-032,4/3/2024,03 Apr 2024,2024-Q2-GW,Temperature,,20.39,20.39,degC,2023919.81,744742.1
W-006,4/4/2024,04 Apr 2024,2024-Q2-GW,Temperature,,19.93,19.93,degC,2024109.62,744963.29
W-028,4/4/2024,04 Apr 2024,2024-Q2-GW,Temperature,,17.73,17.73,degC,2024317.41,745121.78
W-022,4/4/2024,04 Apr 2024,2024-Q2-GW,Temperature,,19.47,19.47,degC,2024116.4,744960.92
W-073,4/4/2024,04 Apr 2024,2024-Q2-GW,Temperature,,19.96,19.96,degC,2024166.25,745339.31
W-076,4/4/2024,04 Apr 2024,2024-Q2-GW,Temperature,,19.59,19.59,degC,2024223.52,745181.19
W-029,4/4/2024,04 Apr 2024,2024-Q2-GW,Temperature,,18.48,18.48,degC,2024101.64,745182.77
W-038,4/4/2024,04 Apr 2024,2024-Q2-GW,Temperature,,20.76,20.76,degC,2024192.97,745250.31
W-057,4/4/2024,04 Apr 2024,2024-Q2-GW,Temperature,,19.06,19.06,degC,2024190.79,745307.43
W-058,4/4/2024,04 Apr 2024,2024-Q2-GW,Temperature,,18.89,18.89,degC,2024176.33,745254.09
W-102,4/5/2024,05 Apr 2024,2024-Q2-GW,Temperature,,21.04,21.04,degC,2024124.44,745090.12
W-018R,4/5/2024,05 Apr 2024,2024-Q2-GW,Temperature,,18.24,18.24,degC,2023939.25,745012.69
W-030,4/5/2024,05 Apr 2024,2024-Q2-GW,Temperature,,18.36,18.36,degC,2024150.84,745095.16
W-075,4/5/2024,05 Apr 2024,2024-Q2-GW,Temperature,,20.41,20.41,degC,2024064.76,745317.23
W-037,4/5/2024,05 Apr 2024,2024-Q2-GW,Temperature,,19.08,19.08,degC,2024230.73,745407.39
W-051,4/5/2024,05 Apr 2024,2024-Q2-GW,Temperature,,19.39,19.39,degC,2024270.83,745583.86
W-054,4/5/2024,05 Apr 2024,2024-Q2-GW,Temperature,,18.94,18.94,degC,2024229.98,745442.55
W-072,4/5/2024,05 Apr 2024,2024-Q2-GW,Temperature,,20.85,20.85,degC,2024162.69,745450.25
W-122,4/8/2024,08 Apr 2024,2024-Q2-GW,Temperature,,19.49,19.49,degC,2024559.81,746087.76
W-035,4/8/2024,08 Apr 2024,2024-Q2-GW,Temperature,,19.66,19.66,degC,2024227.93,745716.7
W-036,4/8/2024,08 Apr 2024,2024-Q2-GW,Temperature,,19.64,19.64,degC,2024573.17,746084.83
W-074,4/8/2024,08 Apr 2024,2024-Q2-GW,Temperature,,19.56,19.56,degC,2024067.17,745325.13
W-087,4/8/2024,08 Apr 2024,2024-Q2-GW,Temperature,,21.75,21.75,degC,2024385.81,745952.76
W-017,4/8/2024,08 Apr 2024,2024-Q2-GW,Temperature,,20.09,20.09,degC,2023785.38,745055.22
W-045,4/8/2024,08 Apr 2024,2024-Q2-GW,Temperature,,19.74,19.74,degC,2024296.1,745644.03
W-093,4/8/2024,08 Apr 2024,2024-Q2-GW,Temperature,,21.56,21.56,degC,2024346.84,745162.26
W-001R,4/8/2024,08 Apr 2024,2024-Q2-GW,Temperature,,22.44,22.44,degC,2024255.52,745689.84
W-113,4/9/2024,09 Apr 2024,2024-Q2-GW,Temperature,,17.04,17.04,degC,2024004.27,746811.2
W-114,4/9/2024,09 Apr 2024,2024-Q2-GW,Temperature,,16.31,16.31,degC,2024001.48,746806.04
W-080,4/2/2024,02 Apr 2024,2024-Q2-GW,Temperature,,22.71,22.71,degC,2024414.69,745024.39
W-082,4/2/2024,02 Apr 2024,2024-Q2-GW,Temperature,,21.66,21.66,degC,2024594.17,744895.93
W-083,4/2/2024,02 Apr 2024,2024-Q2-GW,Temperature,,22.18,22.18,degC,2024667.49,744975.06
W-084,4/2/2024,02 Apr 2024,2024-Q2-GW,Temperature,,20.52,20.52,degC,2024721.5,745177.25
W-010,4/2/2024,02 Apr 2024,2024-Q2-GW,Temperature,,19.37,19.37,degC,2023659.9,744897.85
W-052,4/2/2024,02 Apr 2024,2024-Q2-GW,Temperature,,21.34,21.34,degC,2024260.17,745542.36
W-110,4/19/2024,19 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,0.20,0.2,mg/L,2022508.26,744051.95
W-047,4/15/2024,15 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,0.31,0.31,mg/L,2023515.87,744633.77
W-064,4/15/2024,15 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,0.23,0.23,mg/L,2023511.33,744643.8
W-042,4/15/2024,15 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,1.78,1.78,mg/L,2023203.32,745072.35
W-048,4/15/2024,15 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,1.76,1.76,mg/L,2023290.44,744913.22
W-049,4/15/2024,15 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,1.22,1.22,mg/L,2023192.63,745073.23
W-063,4/15/2024,15 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,1.09,1.09,mg/L,2023019.42,745098.13
W-098,4/15/2024,15 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,0.82,0.82,mg/L,2022894.54,745190.42
W-024,4/16/2024,16 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,0.43,0.43,mg/L,2027344.76,746742.56
W-069,4/16/2024,16 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,1.38,1.38,mg/L,2026064.29,745726.92
W-070,4/16/2024,16 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,5.94,5.94,mg/L,2026062.87,745719.22
W-071,4/16/2024,16 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,1.08,1.08,mg/L,2026052.33,745716.65
W-085,4/16/2024,16 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,3.13,3.13,mg/L,2025107.68,745079.71
W-086,4/16/2024,16 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,1.65,1.65,mg/L,2025100.8,745082.29
W-103,4/16/2024,16 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,1.62,1.62,mg/L,2024483.13,744466.69
W-016,4/16/2024,16 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,0.17,0.17,mg/L,2024060.26,744602.32
W-023R,4/16/2024,16 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,4.01,4.01,mg/L,2024851.26,744674.74
W-067,4/16/2024,16 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,0.13,0.13,mg/L,2024485.79,744459.59
W-097,4/16/2024,16 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,0.18,0.18,mg/L,2024547.76,744244.05
W-105,4/17/2024,17 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,0.38,0.38,mg/L,2024138,743843.47
W-125,4/17/2024,17 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,0.28,0.28,mg/L,2024142.28,743837.31
W-027,4/17/2024,17 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,0.17,0.17,mg/L,2023708.23,744383.9
W-003A,4/17/2024,17 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,1.03,1.03,mg/L,2023926.29,744340.23
W-004R,4/17/2024,17 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,2.21,2.21,mg/L,2023932.04,744339.08
W-092,4/17/2024,17 Apr 2024,2024-Q2-GW,Dissolved Oxygen,,0.41,0.41,mg/L,2023714.92,744382.47
